01/01/1970 01:00:00,0,0.0
01/01/1970 01:00:00,0,0.0
23/12/2022 19:37:51,15,19.8
23/12/2022 19:37:52,15,19.8
23/12/2022 19:37:53,15,20.0
23/12/2022 19:37:54,15,19.9
23/12/2022 19:37:55,15,20.0
23/12/2022 19:37:56,15,19.9
23/12/2022 19:37:57,15,20.0
23/12/2022 19:37:57,15,20.0
23/12/2022 19:37:57,15,20.0
23/12/2022 19:37:57,15,20.0
23/12/2022 19:37:57,15,20.0
23/12/2022 19:37:57,15,20.0
